ID,credit_limit,education,gender,marital_status,avg_bill_amt,avg_util_rate,default_count
3331,50000,College,M,Single,49347.666667,0.9869533333,2
3332,120000,College,F,Single,1546.6666667,0.0128888889,0
3333,500000,Graduate School,M,Married,1046,0.002092,0
3334,290000,College,F,Married,4976.8333333,0.0171614943,0
3335,280000,Graduate School,M,Married,4612.8333333,0.0164744048,0
3336,30000,High School,F,Married,35629.666667,1.1876555556,0
3337,80000,Graduate School,M,Single,21855.333333,0.2731916667,6
3338,50000,College,M,Single,40827.666667,0.8165533333,1
3339,10000,High School,M,Single,8671.3333333,0.8671333333,6
3340,550000,Graduate School,M,Married,10541.666667,0.0191666667,0
3341,60000,College,M,Single,7974.3333333,0.1329055556,0
3342,140000,College,F,Married,18963.333333,0.135452381,0
3343,50000,College,F,Single,29110.333333,0.5822066667,0
3344,300000,College,F,Married,328152.83333,1.0938427778,0
3345,30000,High School,F,Married,29636,0.9878666667,5
3346,50000,College,F,Single,0,0,1
3347,250000,College,F,Married,416.66666667,0.0016666667,2
3348,60000,Graduate School,M,Single,57503,0.9583833333,0
3349,80000,High School,M,Single,60705.833333,0.7588229167,3
3350,480000,Graduate School,M,Single,-897,-0.00186875,1
3351,30000,College,M,Married,22991,0.7663666667,6
3352,10000,College,F,Single,9087.5,0.90875,0
3353,410000,Graduate School,F,Single,371.5,0.0009060976,0
3354,100000,Graduate School,M,Married,44113.833333,0.4411383333,4
3355,200000,High School,M,Married,49811.166667,0.2490558333,0
3356,380000,College,F,Married,328030.33333,0.8632377193,0
3357,100000,College,M,Single,45583.5,0.455835,1
3358,50000,High School,F,Married,36532.5,0.73065,1
3359,130000,College,F,Married,84261.833333,0.6481679487,1
3360,120000,College,M,Single,66997.833333,0.5583152778,1
3361,150000,College,F,Married,139432.83333,0.9295522222,1
3362,310000,Graduate School,F,Married,3410.3333333,0.0110010753,1
3363,110000,College,F,Single,34972.833333,0.3179348485,0
3364,420000,College,M,Married,402181.83333,0.9575757937,0
3365,140000,College,M,Married,5392.3333333,0.0385166667,1
3366,500000,Graduate School,F,Married,0,0,1
3367,260000,College,F,Single,265850.66667,1.0225025641,2
3368,90000,College,F,Married,316,0.0035111111,0
3369,90000,College,F,Single,36963,0.4107,0
3370,20000,High School,M,Single,7722,0.3861,2
3371,30000,College,M,Single,33288.666667,1.1096222222,0
3372,140000,College,F,Married,48337,0.3452642857,0
3373,340000,College,F,Single,84625.166667,0.248897549,0
3374,120000,Graduate School,F,Single,-38.5,-0.000320833,0
3375,420000,Graduate School,M,Married,5197.8333333,0.0123757937,0
3376,100000,High School,M,Married,1057.5,0.010575,0
3377,350000,College,F,Single,65269.166667,0.1864833333,0
3378,50000,College,M,Married,25087.166667,0.5017433333,0
3379,30000,Graduate School,F,Single,37,0.0012333333,6
3380,360000,Graduate School,F,Single,5815,0.0161527778,0
3381,20000,High School,F,Single,12677.166667,0.6338583333,0
3382,400000,College,F,Single,2506.8333333,0.0062670833,0
3383,170000,High School,M,Married,37486.333333,0.2205078431,0
3384,110000,College,F,Married,12986.333333,0.1180575758,4
3385,200000,College,F,Married,5817.6666667,0.0290883333,0
3386,200000,Graduate School,F,Married,11414.5,0.0570725,0
3387,360000,Graduate School,M,Single,2094.6666667,0.0058185185,0
3388,500000,Graduate School,M,Married,1659,0.003318,0
3389,20000,College,M,Single,15948.333333,0.7974166667,0
3390,270000,High School,M,Married,151403.66667,0.560754321,2
3391,20000,College,M,Single,7963.1666667,0.3981583333,2
3392,350000,Graduate School,F,Married,191,0.0005457143,0
3393,150000,College,F,Married,40743.166667,0.2716211111,0
3394,260000,Graduate School,F,Single,51018.5,0.196225,0
3395,90000,Graduate School,M,Single,1002.3333333,0.011137037,2
3396,310000,College,F,Married,109796.66667,0.3541827957,0
3397,210000,Graduate School,F,Single,128323.16667,0.6110626984,1
3398,40000,College,F,Married,11981.666667,0.2995416667,2
3399,80000,College,F,Married,2228.1666667,0.0278520833,1
3400,50000,High School,M,Single,3085.6666667,0.0617133333,0
3401,370000,Graduate School,F,Married,89095.833333,0.2407995495,0
3402,130000,College,M,Single,100110.5,0.7700807692,0
3403,710000,College,F,Married,2614,0.0036816901,1
3404,180000,High School,F,Single,6257.5,0.0347638889,1
3405,80000,College,F,Married,48040.833333,0.6005104167,1
3406,560000,Graduate School,F,Single,27144.666667,0.048472619,0
3407,170000,Graduate School,F,Single,34001,0.2000058824,0
3408,30000,High School,F,Married,7222,0.2407333333,0
3409,430000,Graduate School,F,Single,13945.5,0.0324313953,0
3410,500000,College,F,Married,2993.5,0.005987,0
3411,10000,College,M,Single,6388,0.6388,0
3412,130000,Graduate School,F,Single,7461,0.0573923077,0
3413,160000,College,F,Single,2224.1666667,0.0139010417,0
3414,150000,Graduate School,M,Single,89716.166667,0.5981077778,4
3415,340000,College,F,Married,14207,0.0417852941,0
3416,200000,College,F,Married,179736.66667,0.8986833333,0
3417,130000,College,M,Single,126606.66667,0.9738974359,0
3418,320000,High School,F,Married,47516.833333,0.1484901042,0
3419,50000,High School,M,Married,39265.833333,0.7853166667,1
3420,360000,Graduate School,M,Married,59430.833333,0.1650856481,0
3421,420000,College,F,Single,234317.83333,0.5578996032,0
3422,110000,Graduate School,M,Single,2567.6666667,0.0233424242,2
3423,80000,College,M,Single,33018.166667,0.4127270833,0
3424,60000,High School,F,Married,45348.166667,0.7558027778,0
3425,60000,College,M,Single,22273.833333,0.3712305556,0
3426,210000,College,M,Single,132750.5,0.6321452381,0
3427,360000,Graduate School,F,Married,42066.833333,0.1168523148,0
3428,20000,College,M,Single,10164.5,0.508225,1
3429,150000,Graduate School,F,Single,-40.66666667,-0.000271111,1
3430,310000,High School,M,Single,2617.3333333,0.0084430108,0
3431,240000,College,F,Married,2952,0.0123,1
3432,160000,High School,F,Married,3974.8333333,0.0248427083,0
3433,240000,Graduate School,F,Single,537,0.0022375,2
3434,20000,Graduate School,M,Single,16539,0.82695,0
3435,190000,Graduate School,M,Married,2499.3333333,0.013154386,0
3436,280000,College,F,Married,-10,-0.000035714,1
3437,80000,College,M,Other,1360.5,0.01700625,0
3438,290000,High School,F,Married,132676,0.4575034483,0
3439,200000,Graduate School,F,Married,10054.666667,0.0502733333,0
3440,320000,Graduate School,M,Married,14619.5,0.0456859375,0
3441,350000,College,F,Single,17790,0.0508285714,0
3442,110000,Graduate School,M,Single,45517.5,0.4137954545,4
3443,300000,College,F,Married,217.83333333,0.0007261111,1
3444,500000,Graduate School,F,Married,1160.3333333,0.0023206667,1
3445,120000,Graduate School,F,Single,909.33333333,0.0075777778,0
3446,80000,High School,F,Other,3136.1666667,0.0392020833,0
3447,200000,College,F,Single,180103.16667,0.9005158333,0
3448,150000,Graduate School,F,Single,3505.8333333,0.0233722222,0
3449,150000,Graduate School,F,Single,123788.33333,0.8252555556,0
3450,210000,College,M,Married,1869,0.0089,1
3451,150000,College,M,Single,897,0.00598,0
3452,50000,Graduate School,F,Single,43947.833333,0.8789566667,1
3453,80000,College,M,Married,58372,0.72965,0
3454,50000,College,M,Married,1499,0.02998,0
3455,20000,College,F,Married,19097.166667,0.9548583333,1
3456,50000,College,M,Married,28941.5,0.57883,0
3457,50000,Graduate School,M,Single,22138.833333,0.4427766667,6
3458,280000,College,M,Married,196287,0.701025,6
3459,230000,College,M,Married,91346.166667,0.3971572464,0
3460,230000,College,M,Single,47751.166667,0.2076137681,1
3461,80000,High School,F,Married,46576.666667,0.5822083333,0
3462,60000,College,F,Other,14552.5,0.2425416667,1
3463,200000,College,M,Married,186924.5,0.9346225,0
3464,30000,High School,F,Single,13901.5,0.4633833333,0
3465,340000,Graduate School,F,Single,34379,0.1011147059,0
3466,250000,College,F,Married,2766.3333333,0.0110653333,0
3467,200000,Graduate School,M,Married,1037,0.005185,0
3468,150000,Graduate School,M,Single,122429.33333,0.8161955556,0
3469,100000,High School,F,Married,0,0,1
3470,220000,College,F,Married,92695.5,0.4213431818,0
3471,140000,Graduate School,M,Single,457,0.0032642857,1
3472,40000,Graduate School,M,Married,7927.5,0.1981875,1
3473,200000,College,F,Single,182635.33333,0.9131766667,0
3474,520000,Graduate School,F,Single,54761.5,0.1053105769,0
3475,30000,College,F,Married,17412.833333,0.5804277778,0
3476,20000,College,M,Single,17987.333333,0.8993666667,0
3477,50000,College,M,Single,15442.833333,0.3088566667,0
3478,300000,High School,F,Single,71267.833333,0.2375594444,0
3479,500000,Graduate School,F,Single,9090.1666667,0.0181803333,0
3480,490000,College,F,Single,182261.66667,0.371962585,0
3481,200000,Graduate School,M,Single,977.5,0.0048875,0
3482,40000,Graduate School,F,Single,21629.166667,0.5407291667,3
3483,150000,Graduate School,F,Single,1736.8333333,0.0115788889,0
3484,50000,Graduate School,M,Married,30955.333333,0.6191066667,0
3485,100000,College,M,Single,89803.833333,0.8980383333,0
3486,50000,High School,F,Married,43197.166667,0.8639433333,4
3487,130000,College,F,Single,20178.166667,0.1552166667,0
3488,70000,Graduate School,F,Single,240.33333333,0.0034333333,0
3489,30000,Graduate School,F,Married,26307.833333,0.8769277778,1
3490,50000,Graduate School,M,Single,12451.833333,0.2490366667,0
3491,80000,Graduate School,M,Married,12811.5,0.16014375,0
3492,220000,Graduate School,F,Single,43346.666667,0.197030303,0
3493,200000,College,M,Married,159357.66667,0.7967883333,0
3494,120000,College,F,Single,8382.3333333,0.0698527778,0
3495,100000,College,F,Single,82516.5,0.825165,3
3496,100000,High School,F,Married,10748.5,0.107485,1
3497,50000,Graduate School,F,Single,24384.5,0.48769,0
3498,240000,College,M,Married,12237.333333,0.0509888889,0
3499,60000,Graduate School,M,Single,5229.8333333,0.0871638889,1
3500,260000,College,F,Married,2363,0.0090884615,0
3501,30000,High School,F,Married,19609.5,0.65365,6
3502,440000,High School,F,Married,63870.666667,0.1451606061,0
3503,360000,College,F,Single,138620,0.3850555556,0
3504,50000,Graduate School,F,Single,12325.166667,0.2465033333,0
3505,270000,Graduate School,M,Married,1225.3333333,0.0045382716,0
3506,150000,Graduate School,F,Single,10120.5,0.06747,0
3507,200000,High School,M,Single,8355,0.041775,0
3508,50000,College,F,Married,35515.833333,0.7103166667,0
3509,210000,Graduate School,F,Single,1957.5,0.0093214286,2
3510,50000,College,F,Single,44509,0.89018,4
3511,50000,College,M,Single,20048.5,0.40097,0
3512,440000,Graduate School,M,Single,134542.66667,0.3057787879,0
3513,60000,Graduate School,F,Single,45084,0.7514,6
3514,70000,College,F,Married,4321.3333333,0.0617333333,0
3515,290000,College,F,Single,64835,0.2235689655,0
3516,140000,College,M,Single,497.33333333,0.003552381,0
3517,310000,College,F,Single,112074.66667,0.3615311828,0
3518,450000,Graduate School,F,Single,1729.8333333,0.0038440741,1
3519,360000,Graduate School,M,Married,1948.1666667,0.0054115741,0
3520,550000,College,F,Married,364657.16667,0.6630130303,0
3521,180000,Graduate School,M,Married,0,0,1
3522,140000,College,M,Married,44165,0.3154642857,0
3523,50000,Graduate School,M,Single,16075.166667,0.3215033333,0
3524,200000,College,F,Married,365.66666667,0.0018283333,0
3525,60000,College,M,Married,44832.5,0.7472083333,0
3526,140000,Graduate School,M,Single,-5359.666667,-0.038283333,0
3527,70000,College,M,Married,67837.5,0.9691071429,0
3528,20000,College,F,Married,9711.5,0.485575,6
3529,100000,College,F,Married,58413.666667,0.5841366667,0
3530,360000,Graduate School,M,Single,0,0,1
3531,100000,High School,F,Married,308.33333333,0.0030833333,0
3532,160000,High School,F,Single,28927.166667,0.1807947917,2
3533,160000,College,F,Single,163479.5,1.021746875,0
3534,130000,College,M,Single,505,0.0038846154,0
3535,100000,High School,F,Married,46109.166667,0.4610916667,0
3536,90000,Graduate School,M,Married,18576.333333,0.2064037037,4
3537,80000,College,M,Single,14737.833333,0.1842229167,1
3538,220000,College,F,Married,213401.66667,0.9700075758,6
3539,260000,Graduate School,F,Married,3123,0.0120115385,0
3540,30000,High School,M,Married,28165.833333,0.9388611111,6
3541,100000,College,F,Married,2508.8333333,0.0250883333,3
3542,80000,College,M,Single,50432,0.6304,0
3543,20000,College,F,Single,3321.8333333,0.1660916667,0
3544,140000,Graduate School,M,Married,28338.666667,0.2024190476,0
3545,30000,Graduate School,F,Single,0,0,1
3546,90000,College,M,Married,23143,0.2571444444,0
3547,150000,College,F,Single,58423.833333,0.3894922222,0
3548,250000,High School,M,Married,110025.66667,0.4401026667,0
3549,20000,College,F,Married,20340.5,1.017025,3
3550,50000,College,M,Married,12870.5,0.25741,0
3551,100000,College,M,Married,1691.6666667,0.0169166667,2
3552,500000,Graduate School,M,Married,17987.166667,0.0359743333,0
3553,50000,College,F,Married,30175,0.6035,1
3554,40000,Graduate School,F,Single,50052.333333,1.2513083333,0
3555,80000,College,F,Married,77483,0.9685375,2
3556,100000,Graduate School,M,Married,56695.5,0.566955,0
3557,180000,Graduate School,M,Single,7625.1666667,0.042362037,0
3558,90000,High School,F,Married,67194.666667,0.7466074074,0
3559,10000,College,F,Single,1499.5,0.14995,0
3560,200000,Graduate School,F,Single,150.16666667,0.0007508333,0
3561,80000,High School,M,Married,9702,0.121275,6
3562,90000,College,M,Single,64915.5,0.7212833333,6
3563,80000,College,F,Married,5150,0.064375,0
3564,90000,College,F,Single,100898.33333,1.1210925926,3
3565,80000,College,F,Married,2741.6666667,0.0342708333,0
3566,140000,Graduate School,M,Single,500.5,0.003575,0
3567,480000,College,M,Married,348756,0.726575,0
3568,230000,Graduate School,M,Married,253893.16667,1.1038833333,5
3569,70000,Graduate School,M,Single,2898.5,0.0414071429,2
3570,200000,Graduate School,F,Single,119521.66667,0.5976083333,0
3571,180000,Graduate School,F,Single,68550.5,0.3808361111,0
3572,190000,High School,M,Married,177644.33333,0.9349701754,0
3573,20000,College,F,Married,19529,0.97645,4
3574,10000,Graduate School,M,Single,9408.8333333,0.9408833333,1
3575,80000,Graduate School,F,Married,80574.166667,1.0071770833,0
3576,60000,High School,M,Single,57140.333333,0.9523388889,6
3577,500000,Graduate School,F,Single,19119.166667,0.0382383333,0
3578,50000,High School,M,Single,1070.6666667,0.0214133333,3
3579,360000,Graduate School,F,Single,193.66666667,0.000537963,1
3580,10000,High School,F,Married,9394.3333333,0.9394333333,3
3581,300000,Graduate School,M,Married,385.5,0.001285,0
3582,70000,College,M,Married,4532.1666667,0.0647452381,0
3583,250000,College,F,Married,15184,0.060736,0
3584,10000,High School,M,Married,5863.5,0.58635,4
3585,140000,High School,F,Married,25899.333333,0.1849952381,0
3586,100000,College,F,Married,0,0,1
3587,110000,Graduate School,F,Married,181.33333333,0.0016484848,1
3588,210000,College,M,Married,291,0.0013857143,0
3589,210000,Graduate School,F,Married,2525.3333333,0.0120253968,0
3590,70000,College,F,Single,51320.5,0.73315,6
3591,20000,College,M,Married,16479.666667,0.8239833333,0
3592,220000,Graduate School,M,Single,3771.3333333,0.0171424242,0
3593,20000,High School,F,Other,18661,0.93305,2
3594,80000,Graduate School,M,Married,60894.166667,0.7611770833,3
3595,500000,College,F,Married,453307.16667,0.9066143333,0
3596,210000,High School,M,Single,151535.66667,0.7215984127,0
3597,80000,College,M,Single,67674.333333,0.8459291667,1
3598,50000,College,F,Married,27100.166667,0.5420033333,3
3599,240000,Graduate School,M,Married,4476.8333333,0.0186534722,1
3600,150000,College,F,Single,4514.1666667,0.0300944444,1
3601,210000,College,F,Married,0,0,1
3602,360000,College,F,Single,0,0,1
3603,230000,Other,F,Married,67600,0.2939130435,0
3604,500000,Graduate School,M,Single,1948.8333333,0.0038976667,1
3605,150000,College,F,Married,46874.833333,0.3124988889,0
3606,30000,College,F,Single,28842.5,0.9614166667,4
3607,470000,Graduate School,M,Married,74217.166667,0.1579088652,0
3608,200000,Graduate School,M,Married,29717.833333,0.1485891667,3
3609,470000,Graduate School,M,Single,201557.16667,0.4288450355,0
3610,310000,Graduate School,M,Single,48250.5,0.1556467742,0
3611,210000,Graduate School,F,Single,168957.5,0.8045595238,0
3612,500000,College,F,Married,52200.666667,0.1044013333,0
3613,80000,College,F,Single,76765.166667,0.9595645833,2
3614,20000,High School,M,Single,10267.666667,0.5133833333,0
3615,150000,High School,M,Single,49937.166667,0.3329144444,1
3616,390000,High School,M,Married,248818.66667,0.6379965812,0
3617,10000,Graduate School,M,Single,8456,0.8456,0
